technology,hour,value
HydroPower,2603,0.06
HydroPower,2604,0.06
HydroPower,2605,0.06
HydroPower,2606,0.06
HydroPower,2607,0.06
HydroPower,2608,0.06
HydroPower,2609,0.06
HydroPower,2610,0.06
HydroPower,2611,0.05
HydroPower,2612,0.06
HydroPower,2613,0.06
HydroPower,2614,0.07
HydroPower,2615,0.07
HydroPower,2616,0.08
HydroPower,2617,0.08
HydroPower,2618,0.09
HydroPower,2619,0.09
HydroPower,2620,0.10
HydroPower,2621,0.11
HydroPower,2622,0.12
HydroPower,2623,0.12
HydroPower,2624,0.14
HydroPower,2625,0.14
HydroPower,2626,0.13
HydroPower,2627,0.13
HydroPower,2628,0.13
HydroPower,2629,0.12
HydroPower,2630,0.12
HydroPower,2631,0.11
HydroPower,2632,0.10
HydroPower,2633,0.10
HydroPower,2634,0.09
HydroPower,2635,0.09
HydroPower,2636,0.08
HydroPower,2637,0.08
HydroPower,2638,0.08
HydroPower,2639,0.08
HydroPower,2640,0.08
HydroPower,2641,0.08
HydroPower,2642,0.08
HydroPower,2643,0.08
HydroPower,2644,0.08
HydroPower,2645,0.08
HydroPower,2646,0.08
HydroPower,2647,0.07
HydroPower,2648,0.08
HydroPower,2649,0.08
HydroPower,2650,0.08
HydroPower,2651,0.08
HydroPower,2652,0.08
HydroPower,2653,0.07
HydroPower,2654,0.07
HydroPower,2655,0.07
HydroPower,2656,0.07
HydroPower,2657,0.07
HydroPower,2658,0.07
HydroPower,2659,0.07
HydroPower,2660,0.07
HydroPower,2661,0.06
HydroPower,2662,0.06
HydroPower,2663,0.06
HydroPower,2664,0.06
HydroPower,2665,0.06
HydroPower,2666,0.06
HydroPower,2667,0.06
HydroPower,2668,0.06
HydroPower,2669,0.06
HydroPower,2670,0.06
HydroPower,2671,0.06
HydroPower,2672,0.06
HydroPower,2673,0.06
HydroPower,2674,0.06
HydroPower,2675,0.06
HydroPower,2676,0.06
HydroPower,2677,0.06
HydroPower,2678,0.06
HydroPower,2679,0.06
HydroPower,2680,0.06
HydroPower,2681,0.06
HydroPower,2682,0.06
HydroPower,2683,0.06
HydroPower,2684,0.06
HydroPower,2685,0.06
HydroPower,2686,0.05
HydroPower,2687,0.06
HydroPower,2688,0.06
HydroPower,2689,0.06
HydroPower,2690,0.06
HydroPower,2691,0.06
HydroPower,2692,0.06
HydroPower,2693,0.06
HydroPower,2694,0.05
HydroPower,2695,0.05
HydroPower,2696,0.06
HydroPower,2697,0.06
HydroPower,2698,0.06
HydroPower,2699,0.05
HydroPower,2700,0.05
HydroPower,2701,0.05
HydroPower,2702,0.05
HydroPower,2703,0.05
HydroPower,2704,0.05
HydroPower,2705,0.05
HydroPower,2706,0.05
HydroPower,2707,0.04
HydroPower,2708,0.04
HydroPower,2709,0.04
HydroPower,2710,0.04
HydroPower,2711,0.04
HydroPower,2712,0.04
HydroPower,2713,0.04
HydroPower,2714,0.03
HydroPower,2715,0.04
HydroPower,2716,0.05
HydroPower,2717,0.05
HydroPower,2718,0.05
HydroPower,2719,0.05
HydroPower,2720,0.05
HydroPower,2721,0.05
HydroPower,2722,0.05
HydroPower,2723,0.05
HydroPower,2724,0.05
HydroPower,2725,0.05
HydroPower,2726,0.05
HydroPower,2727,0.05
HydroPower,2728,0.04
HydroPower,2729,0.04
HydroPower,2730,0.04
HydroPower,2731,0.04
HydroPower,2732,0.04
HydroPower,2733,0.04
HydroPower,2734,0.04
HydroPower,2735,0.04
HydroPower,2736,0.04
HydroPower,2737,0.04
HydroPower,2738,0.04
HydroPower,2739,0.04
HydroPower,2740,0.04
HydroPower,2741,0.04
HydroPower,2742,0.04
HydroPower,2743,0.04
HydroPower,2744,0.04
HydroPower,2745,0.04
HydroPower,2746,0.04
HydroPower,2747,0.04
HydroPower,2748,0.04
HydroPower,2749,0.04
HydroPower,2750,0.04
HydroPower,2751,0.04
HydroPower,2752,0.04
HydroPower,2753,0.04
HydroPower,2754,0.04
HydroPower,2755,0.04
HydroPower,2756,0.04
HydroPower,2757,0.04
HydroPower,2758,0.03
HydroPower,2759,0.04
HydroPower,2760,0.04
HydroPower,2761,0.04
HydroPower,2762,0.04
HydroPower,2763,0.04
HydroPower,2764,0.04
HydroPower,2765,0.04
HydroPower,2766,0.01
HydroPower,2767, -   
HydroPower,2768, -   
HydroPower,2769, -   
HydroPower,2770, -   
HydroPower,2771, -   
HydroPower,2772, -   
HydroPower,2773, -   
HydroPower,2774,0.00
HydroPower,2775, -   
HydroPower,2776, -   
HydroPower,2777, -   
HydroPower,2778, -   
HydroPower,2779, -   
HydroPower,2780, -   
HydroPower,2781, -   
HydroPower,2782, -   
HydroPower,2783, -   
HydroPower,2784, -   
HydroPower,2785, -   
HydroPower,2786, -   
HydroPower,2787, -   
HydroPower,2788, -   
HydroPower,2789, -   
HydroPower,2790, -   
HydroPower,2791, -   
HydroPower,2792, -   
HydroPower,2793, -   
HydroPower,2794, -   
HydroPower,2795, -   
HydroPower,2796, -   
HydroPower,2797, -   
HydroPower,2798, -   
HydroPower,2799, -   
HydroPower,2800, -   
HydroPower,2801, -   
HydroPower,2802, -   
HydroPower,2803, -   
HydroPower,2804, -   
HydroPower,2805, -   
HydroPower,2806, -   
HydroPower,2807, -   
HydroPower,2808, -   
HydroPower,2809, -   
HydroPower,2810, -   
HydroPower,2811, -   
HydroPower,2812, -   
HydroPower,2813, -   
HydroPower,2814, -   
HydroPower,2815, -   
HydroPower,2816, -   
HydroPower,2817, -   
HydroPower,2818, -   
HydroPower,2819, -   
HydroPower,2820, -   
HydroPower,2821, -   
HydroPower,2822, -   
HydroPower,2823, -   
HydroPower,2824, -   
HydroPower,2825, -   
HydroPower,2826, -   
HydroPower,2827, -   
HydroPower,2828, -   
HydroPower,2829, -   
HydroPower,2830, -   
HydroPower,2831, -   
HydroPower,2832, -   
HydroPower,2833, -   
HydroPower,2834, -   
HydroPower,2835, -   
HydroPower,2836, -   
HydroPower,2837, -   
HydroPower,2838, -   
HydroPower,2839, -   
HydroPower,2840, -   
HydroPower,2841, -   
HydroPower,2842, -   
HydroPower,2843, -   
HydroPower,2844, -   
HydroPower,2845, -   
HydroPower,2846, -   
HydroPower,2847, -   
HydroPower,2848, -   
HydroPower,2849, -   
HydroPower,2850, -   
HydroPower,2851, -   
HydroPower,2852, -   
HydroPower,2853, -   
HydroPower,2854, -   
HydroPower,2855, -   
HydroPower,2856, -   
HydroPower,2857, -   
HydroPower,2858, -   
HydroPower,2859, -   
HydroPower,2860, -   
HydroPower,2861, -   
HydroPower,2862, -   
HydroPower,2863, -   
HydroPower,2864, -   
HydroPower,2865, -   
HydroPower,2866, -   
HydroPower,2867, -   
HydroPower,2868, -   
HydroPower,2869, -   
HydroPower,2870, -   
HydroPower,2871, -   
HydroPower,2872, -   
HydroPower,2873, -   
HydroPower,2874, -   
HydroPower,2875, -   
HydroPower,2876, -   
HydroPower,2877, -   
HydroPower,2878, -   
HydroPower,2879, -   
HydroPower,2880, -   
HydroPower,2881, -   
HydroPower,2882, -   
HydroPower,2883, -   
HydroPower,2884, -   
HydroPower,2885, -   
HydroPower,2886, -   
HydroPower,2887, -   
HydroPower,2888, -   
HydroPower,2889, -   
HydroPower,2890, -   
HydroPower,2891, -   
HydroPower,2892, -   
HydroPower,2893, -   
HydroPower,2894, -   
HydroPower,2895, -   
HydroPower,2896, -   
HydroPower,2897, -   
HydroPower,2898, -   
HydroPower,2899, -   
HydroPower,2900, -   
HydroPower,2901, -   
HydroPower,2902, -   
HydroPower,2903, -   
HydroPower,2904, -   
HydroPower,2905, -   
HydroPower,2906, -   
HydroPower,2907, -   
HydroPower,2908, -   
HydroPower,2909, -   
HydroPower,2910, -   
HydroPower,2911, -   
HydroPower,2912, -   
HydroPower,2913, -   
HydroPower,2914, -   
HydroPower,2915, -   
HydroPower,2916, -   
HydroPower,2917, -   
HydroPower,2918, -   
HydroPower,2919, -   
HydroPower,2920, -   
HydroPower,2921, -   
HydroPower,2922, -   
HydroPower,2923, -   
HydroPower,2924, -   
HydroPower,2925, -   
HydroPower,2926, -   
HydroPower,2927, -   
HydroPower,2928, -   
HydroPower,2929, -   
HydroPower,2930, -   
HydroPower,2931, -   
HydroPower,2932, -   
HydroPower,2933, -   
HydroPower,2934, -   
HydroPower,2935, -   
HydroPower,2936, -   
HydroPower,2937, -   
HydroPower,2938, -   
HydroPower,2939, -   
HydroPower,2940, -   
HydroPower,2941, -   
HydroPower,2942, -   
HydroPower,2943, -   
HydroPower,2944, -   
HydroPower,2945, -   
HydroPower,2946, -   
HydroPower,2947, -   
HydroPower,2948, -   
HydroPower,2949, -   
HydroPower,2950, -   
HydroPower,2951, -   
HydroPower,2952, -   
HydroPower,2953, -   
HydroPower,2954, -   
HydroPower,2955, -   
HydroPower,2956, -   
HydroPower,2957, -   
HydroPower,2958, -   
HydroPower,2959, -   
HydroPower,2960, -   
HydroPower,2961, -   
HydroPower,2962, -   
HydroPower,2963, -   
HydroPower,2964, -   
HydroPower,2965, -   
HydroPower,2966, -   
HydroPower,2967, -   
HydroPower,2968, -   
HydroPower,2969, -   
HydroPower,2970, -   
HydroPower,2971, -   
HydroPower,2972, -   
HydroPower,2973, -   
HydroPower,2974, -   
HydroPower,2975, -   
HydroPower,2976, -   
HydroPower,2977, -   
HydroPower,2978, -   
HydroPower,2979, -   
HydroPower,2980, -   
HydroPower,2981, -   
HydroPower,2982, -   
HydroPower,2983, -   
HydroPower,2984, -   
HydroPower,2985, -   
HydroPower,2986, -   
HydroPower,2987, -   
HydroPower,2988, -   
HydroPower,2989, -   
HydroPower,2990, -   
HydroPower,2991, -   
HydroPower,2992, -   
HydroPower,2993, -   
HydroPower,2994, -   
HydroPower,2995, -   
HydroPower,2996, -   
HydroPower,2997, -   
HydroPower,2998, -   
HydroPower,2999, -   
HydroPower,3000, -   
HydroPower,3001, -   
HydroPower,3002, -   
HydroPower,3003, -   
HydroPower,3004, -   
HydroPower,3005, -   
HydroPower,3006, -   
HydroPower,3007, -   
HydroPower,3008, -   
HydroPower,3009, -   
HydroPower,3010, -   
HydroPower,3011, -   
HydroPower,3012, -   
HydroPower,3013, -   
HydroPower,3014, -   
HydroPower,3015, -   
HydroPower,3016, -   
HydroPower,3017, -   
HydroPower,3018, -   
HydroPower,3019, -   
HydroPower,3020, -   
HydroPower,3021, -   
HydroPower,3022, -   
HydroPower,3023, -   
HydroPower,3024, -   
HydroPower,3025, -   
HydroPower,3026, -   
HydroPower,3027, -   
HydroPower,3028, -   
HydroPower,3029, -   
HydroPower,3030, -   
HydroPower,3031, -   
HydroPower,3032, -   
HydroPower,3033, -   
HydroPower,3034, -   
HydroPower,3035, -   
HydroPower,3036, -   
HydroPower,3037, -   
HydroPower,3038, -   
HydroPower,3039, -   
HydroPower,3040, -   
HydroPower,3041, -   
HydroPower,3042, -   
HydroPower,3043, -   
HydroPower,3044, -   
HydroPower,3045, -   
HydroPower,3046, -   
HydroPower,3047, -   
HydroPower,3048, -   
HydroPower,3049, -   
HydroPower,3050, -   
HydroPower,3051, -   
HydroPower,3052, -   
HydroPower,3053, -   
HydroPower,3054, -   
HydroPower,3055, -   
HydroPower,3056, -   
HydroPower,3057, -   
HydroPower,3058, -   
HydroPower,3059, -   
HydroPower,3060, -   
HydroPower,3061, -   
HydroPower,3062, -   
HydroPower,3063, -   
HydroPower,3064, -   
HydroPower,3065, -   
HydroPower,3066, -   
HydroPower,3067, -   
HydroPower,3068, -   
HydroPower,3069, -   
HydroPower,3070, -   
HydroPower,3071, -   
HydroPower,3072, -   
HydroPower,3073, -   
HydroPower,3074, -   
HydroPower,3075, -   
HydroPower,3076, -   
HydroPower,3077, -   
HydroPower,3078, -   
HydroPower,3079, -   
HydroPower,3080, -   
HydroPower,3081, -   
HydroPower,3082, -   
HydroPower,3083, -   
HydroPower,3084, -   
HydroPower,3085, -   
HydroPower,3086, -   
HydroPower,3087, -   
HydroPower,3088, -   
HydroPower,3089, -   
HydroPower,3090, -   
HydroPower,3091, -   
HydroPower,3092,0.12
HydroPower,3093,0.16
HydroPower,3094,0.15
HydroPower,3095,0.14
HydroPower,3096,0.13
HydroPower,3097,0.12
HydroPower,3098,0.11
HydroPower,3099,0.11
HydroPower,3100,0.10
HydroPower,3101,0.10
HydroPower,3102,0.09
HydroPower,3103,0.08
HydroPower,3104,0.08
HydroPower,3105,0.09
HydroPower,3106,0.09
HydroPower,3107,0.06
HydroPower,3108,0.08
HydroPower,3109,0.07
HydroPower,3110,0.07
HydroPower,3111,0.07
HydroPower,3112,0.07
HydroPower,3113,0.07
HydroPower,3114,0.06
HydroPower,3115,0.08
HydroPower,3116,0.07
HydroPower,3117,0.07
HydroPower,3118,0.07
HydroPower,3119,0.07
HydroPower,3120,0.08
HydroPower,3121,0.08
HydroPower,3122,0.08
HydroPower,3123,0.08
HydroPower,3124,0.07
HydroPower,3125,0.09
HydroPower,3126,0.15
HydroPower,3127,0.60
HydroPower,3128,0.88
HydroPower,3129,0.86
HydroPower,3130,0.87
HydroPower,3131,0.87
HydroPower,3132,0.80
HydroPower,3133,0.73
HydroPower,3134,0.69
HydroPower,3135,0.67
HydroPower,3136,0.48
HydroPower,3137,0.48
HydroPower,3138,0.50
HydroPower,3139,0.51
HydroPower,3140,0.49
HydroPower,3141,0.49
HydroPower,3142,0.47
HydroPower,3143,0.40
HydroPower,3144,0.34
HydroPower,3145,0.32
HydroPower,3146,0.31
HydroPower,3147,0.31
HydroPower,3148,0.30
HydroPower,3149,0.32
HydroPower,3150,0.38
HydroPower,3151,0.43
HydroPower,3152,0.46
HydroPower,3153,0.54
HydroPower,3154,0.49
HydroPower,3155,0.47
HydroPower,3156,0.44
HydroPower,3157,0.41
HydroPower,3158,0.43
HydroPower,3159,0.41
HydroPower,3160,0.42
HydroPower,3161,0.45
HydroPower,3162,0.45
HydroPower,3163,0.44
HydroPower,3164,0.44
HydroPower,3165,0.46
HydroPower,3166,0.42
HydroPower,3167,0.37
HydroPower,3168,0.34
HydroPower,3169,0.31
HydroPower,3170,0.30
HydroPower,3171,0.30
HydroPower,3172,0.30
HydroPower,3173,0.31
HydroPower,3174,0.36
HydroPower,3175,0.36
HydroPower,3176,0.36
HydroPower,3177,0.35
HydroPower,3178,0.34
HydroPower,3179,0.35
HydroPower,3180,0.34
HydroPower,3181,0.33
HydroPower,3182,0.31
HydroPower,3183,0.30
HydroPower,3184,0.30
HydroPower,3185,0.29
HydroPower,3186,0.28
HydroPower,3187,0.27
HydroPower,3188,0.28
HydroPower,3189,0.28
HydroPower,3190,0.29
HydroPower,3191,0.29
HydroPower,3192,0.29
HydroPower,3193,0.28
HydroPower,3194,0.28
HydroPower,3195,0.27
HydroPower,3196,0.27
HydroPower,3197,0.26
HydroPower,3198,0.26
HydroPower,3199,0.25
HydroPower,3200,0.25
HydroPower,3201,0.25
HydroPower,3202,0.24
HydroPower,3203,0.24
HydroPower,3204,0.24
HydroPower,3205,0.23
HydroPower,3206,0.23
HydroPower,3207,0.23
HydroPower,3208,0.22
HydroPower,3209,0.22
HydroPower,3210,0.22
HydroPower,3211,0.21
HydroPower,3212,0.21
HydroPower,3213,0.21
HydroPower,3214,0.25
HydroPower,3215,0.27
HydroPower,3216,0.30
HydroPower,3217,0.29
HydroPower,3218,0.29
HydroPower,3219,0.28
HydroPower,3220,0.28
HydroPower,3221,0.27
HydroPower,3222,0.27
HydroPower,3223,0.26
HydroPower,3224,0.26
HydroPower,3225,0.26
HydroPower,3226,0.25
HydroPower,3227,0.25
HydroPower,3228,0.24
HydroPower,3229,0.24
HydroPower,3230,0.23
HydroPower,3231,0.23
HydroPower,3232,0.22
HydroPower,3233,0.22
HydroPower,3234,0.21
HydroPower,3235,0.21
HydroPower,3236,0.20
HydroPower,3237,0.20
HydroPower,3238,0.19
HydroPower,3239,0.19
HydroPower,3240,0.19
HydroPower,3241,0.18
HydroPower,3242,0.18
HydroPower,3243,0.18
HydroPower,3244,0.18
HydroPower,3245,0.18
HydroPower,3246,0.17
HydroPower,3247,0.17
HydroPower,3248,0.17
HydroPower,3249,0.17
HydroPower,3250,0.17
HydroPower,3251,0.16
HydroPower,3252,0.16
HydroPower,3253,0.16
HydroPower,3254,0.16
HydroPower,3255,0.15
HydroPower,3256,0.15
HydroPower,3257,0.15
HydroPower,3258,0.14
HydroPower,3259,0.14
HydroPower,3260,0.14
HydroPower,3261,0.14
HydroPower,3262,0.13
HydroPower,3263,0.13
HydroPower,3264,0.12
HydroPower,3265,0.13
HydroPower,3266,0.13
HydroPower,3267,0.13
HydroPower,3268,0.13
HydroPower,3269,0.13
HydroPower,3270,0.13
HydroPower,3271,0.13
HydroPower,3272,0.12
HydroPower,3273,0.11
HydroPower,3274,0.12
HydroPower,3275,0.12
HydroPower,3276,0.12
HydroPower,3277,0.12
HydroPower,3278,0.12
HydroPower,3279,0.11
HydroPower,3280,0.11
HydroPower,3281,0.11
HydroPower,3282,0.11
HydroPower,3283,0.11
HydroPower,3284,0.11
HydroPower,3285,0.09
HydroPower,3286,0.10
HydroPower,3287,0.10
HydroPower,3288,0.10
HydroPower,3289,0.10
HydroPower,3290,0.10
HydroPower,3291,0.10
HydroPower,3292,0.10
HydroPower,3293,0.10
HydroPower,3294,0.09
HydroPower,3295,0.10
HydroPower,3296,0.10
HydroPower,3297,0.10
HydroPower,3298,0.10
HydroPower,3299,0.10
HydroPower,3300,0.10
HydroPower,3301,0.10
HydroPower,3302,0.09
HydroPower,3303,0.09
HydroPower,3304,0.09
HydroPower,3305,0.09
HydroPower,3306,0.09
HydroPower,3307,0.09
HydroPower,3308,0.09
HydroPower,3309,0.08
HydroPower,3310,0.08
HydroPower,3311,0.07
HydroPower,3312,0.08
HydroPower,3313,0.08
HydroPower,3314,0.08
HydroPower,3315,0.08
HydroPower,3316,0.08
HydroPower,3317,0.08
HydroPower,3318,0.08
HydroPower,3319,0.07
HydroPower,3320,0.09
HydroPower,3321,0.11
HydroPower,3322,0.10
HydroPower,3323,0.11
HydroPower,3324,0.11
HydroPower,3325,0.10
HydroPower,3326,0.10
HydroPower,3327,0.10
HydroPower,3328,0.09
HydroPower,3329,0.09
HydroPower,3330,0.09
HydroPower,3331,0.08
HydroPower,3332,0.08
HydroPower,3333,0.08
HydroPower,3334,0.08
HydroPower,3335,0.08
HydroPower,3336,0.08
HydroPower,3337,0.08
HydroPower,3338,0.09
HydroPower,3339,0.09
HydroPower,3340,0.09
HydroPower,3341,0.09
HydroPower,3342,0.08
HydroPower,3343,0.09
HydroPower,3344,0.09
HydroPower,3345,0.09
HydroPower,3346,0.08
HydroPower,3347,0.08
HydroPower,3348,0.08
HydroPower,3349,0.08
HydroPower,3350,0.08
HydroPower,3351,0.08
HydroPower,3352,0.07
HydroPower,3353,0.08
HydroPower,3354,0.07
HydroPower,3355,0.08
HydroPower,3356,0.07
HydroPower,3357,0.07
HydroPower,3358,0.07
HydroPower,3359,0.07
HydroPower,3360,0.07
HydroPower,3361,0.07
HydroPower,3362,0.04
HydroPower,3363, -   
HydroPower,3364, -   
HydroPower,3365, -   
HydroPower,3366, -   
HydroPower,3367, -   
HydroPower,3368, -   
HydroPower,3369,0.05
HydroPower,3370,0.06
HydroPower,3371,0.06
HydroPower,3372,0.06
HydroPower,3373,0.06
HydroPower,3374,0.06
HydroPower,3375,0.06
HydroPower,3376,0.05
HydroPower,3377,0.05
HydroPower,3378,0.05
HydroPower,3379,0.05
HydroPower,3380,0.05
HydroPower,3381,0.05
HydroPower,3382,0.05
HydroPower,3383,0.05
HydroPower,3384,0.05
HydroPower,3385,0.05
HydroPower,3386,0.05
HydroPower,3387,0.05
HydroPower,3388,0.04
HydroPower,3389,0.05
HydroPower,3390,0.05
HydroPower,3391,0.04
HydroPower,3392,0.05
HydroPower,3393,0.05
HydroPower,3394,0.05
HydroPower,3395,0.05
HydroPower,3396,0.05
HydroPower,3397,0.05
HydroPower,3398,0.04
HydroPower,3399,0.04
HydroPower,3400,0.04
HydroPower,3401,0.04
HydroPower,3402,0.04
HydroPower,3403,0.04
HydroPower,3404,0.04
HydroPower,3405,0.04
HydroPower,3406,0.04
HydroPower,3407,0.04
HydroPower,3408,0.04
HydroPower,3409,0.04
HydroPower,3410,0.04
HydroPower,3411,0.04
HydroPower,3412,0.04
HydroPower,3413,0.04
HydroPower,3414,0.04
HydroPower,3415,0.04
HydroPower,3416,0.03
HydroPower,3417,0.04
HydroPower,3418,0.04
HydroPower,3419,0.04
HydroPower,3420,0.04
HydroPower,3421,0.04
HydroPower,3422,0.04
HydroPower,3423,0.05
HydroPower,3424,0.06
HydroPower,3425,0.08
HydroPower,3426,0.11
HydroPower,3427,0.13
HydroPower,3428,0.12
HydroPower,3429,0.11
HydroPower,3430,0.10
HydroPower,3431,0.09
HydroPower,3432,0.08
HydroPower,3433,0.07
HydroPower,3434,0.07
HydroPower,3435,0.07
HydroPower,3436,0.07
HydroPower,3437,0.07
HydroPower,3438,0.07
HydroPower,3439,0.07
HydroPower,3440,0.06
HydroPower,3441,0.07
HydroPower,3442,0.07
HydroPower,3443,0.07
HydroPower,3444,0.08
HydroPower,3445,0.08
HydroPower,3446,0.08
HydroPower,3447,0.08
HydroPower,3448,0.08
HydroPower,3449,0.08
HydroPower,3450,0.07
HydroPower,3451,0.07
HydroPower,3452,0.07
HydroPower,3453,0.07
HydroPower,3454,0.07
HydroPower,3455,0.07
HydroPower,3456,0.07
HydroPower,3457,0.07
HydroPower,3458,0.07
HydroPower,3459,0.07
HydroPower,3460,0.07
HydroPower,3461,0.06
HydroPower,3462,0.06
HydroPower,3463,0.06
HydroPower,3464,0.05
HydroPower,3465,0.06
HydroPower,3466,0.06
HydroPower,3467,0.06
HydroPower,3468,0.05
HydroPower,3469,0.06
HydroPower,3470,0.06
HydroPower,3471,0.06
HydroPower,3472,0.06
HydroPower,3473,0.06
HydroPower,3474,0.05
HydroPower,3475,0.05
HydroPower,3476,0.05
HydroPower,3477,0.03
HydroPower,3478,0.02
HydroPower,3479,0.05
HydroPower,3480,0.05
HydroPower,3481,0.05
HydroPower,3482,0.05
HydroPower,3483,0.05
HydroPower,3484,0.05
HydroPower,3485,0.05
HydroPower,3486,0.05
HydroPower,3487,0.05
HydroPower,3488,0.05
HydroPower,3489,0.05
HydroPower,3490,0.03
HydroPower,3491, -   
HydroPower,3492, -   
HydroPower,3493, -   
HydroPower,3494, -   
HydroPower,3495, -   
HydroPower,3496, -   
HydroPower,3497,0.00
HydroPower,3498, -   
HydroPower,3499, -   
HydroPower,3500, -   
HydroPower,3501, -   
HydroPower,3502, -   
HydroPower,3503, -   
HydroPower,3504, -   
HydroPower,3505, -   
HydroPower,3506, -   
HydroPower,3507, -   
HydroPower,3508, -   
HydroPower,3509, -   
HydroPower,3510, -   
HydroPower,3511, -   
HydroPower,3512, -   
HydroPower,3513, -   
HydroPower,3514, -   
HydroPower,3515, -   
HydroPower,3516, -   
HydroPower,3517, -   
HydroPower,3518, -   
HydroPower,3519, -   
HydroPower,3520, -   
HydroPower,3521, -   
HydroPower,3522, -   
HydroPower,3523, -   
HydroPower,3524, -   
HydroPower,3525, -   
HydroPower,3526, -   
HydroPower,3527, -   
HydroPower,3528, -   
HydroPower,3529, -   
HydroPower,3530, -   
HydroPower,3531, -   
HydroPower,3532, -   
HydroPower,3533, -   
HydroPower,3534, -   
HydroPower,3535, -   
HydroPower,3536, -   
HydroPower,3537, -   
HydroPower,3538, -   
HydroPower,3539, -   
HydroPower,3540, -   
HydroPower,3541, -   
HydroPower,3542, -   
HydroPower,3543, -   
HydroPower,3544, -   
HydroPower,3545, -   
HydroPower,3546, -   
HydroPower,3547, -   
HydroPower,3548, -   
HydroPower,3549, -   
HydroPower,3550, -   
HydroPower,3551, -   
HydroPower,3552, -   
HydroPower,3553, -   
HydroPower,3554, -   
HydroPower,3555, -   
HydroPower,3556, -   
HydroPower,3557, -   
HydroPower,3558, -   
HydroPower,3559, -   
HydroPower,3560, -   
HydroPower,3561, -   
HydroPower,3562, -   
HydroPower,3563, -   
HydroPower,3564, -   
HydroPower,3565, -   
HydroPower,3566, -   
HydroPower,3567, -   
HydroPower,3568, -   
HydroPower,3569, -   
HydroPower,3570, -   
HydroPower,3571, -   
HydroPower,3572, -   
HydroPower,3573, -   
HydroPower,3574, -   
HydroPower,3575, -   
HydroPower,3576, -   
HydroPower,3577, -   
HydroPower,3578, -   
HydroPower,3579, -   
HydroPower,3580, -   
HydroPower,3581, -   
HydroPower,3582, -   
HydroPower,3583, -   
HydroPower,3584, -   
HydroPower,3585, -   
HydroPower,3586, -   
HydroPower,3587, -   
HydroPower,3588, -   
HydroPower,3589, -   
HydroPower,3590, -   
HydroPower,3591, -   
HydroPower,3592, -   
HydroPower,3593, -   
HydroPower,3594, -   
HydroPower,3595, -   
HydroPower,3596, -   
HydroPower,3597, -   
HydroPower,3598, -   
HydroPower,3599, -   
HydroPower,3600, -   
HydroPower,3601, -   
HydroPower,3602, -   
HydroPower,3603, -   
HydroPower,3604, -   
HydroPower,3605, -   
HydroPower,3606, -   
HydroPower,3607, -   
HydroPower,3608, -   
HydroPower,3609, -   
HydroPower,3610, -   
HydroPower,3611, -   
HydroPower,3612, -   
HydroPower,3613, -   
HydroPower,3614, -   
HydroPower,3615, -   
HydroPower,3616, -   
HydroPower,3617, -   
HydroPower,3618, -   
HydroPower,3619, -   
HydroPower,3620, -   
HydroPower,3621, -   
HydroPower,3622, -   
HydroPower,3623, -   
HydroPower,3624, -   
HydroPower,3625, -   
HydroPower,3626, -   
HydroPower,3627, -   
HydroPower,3628, -   
HydroPower,3629, -   
HydroPower,3630, -   
HydroPower,3631, -   
HydroPower,3632, -   
HydroPower,3633, -   
HydroPower,3634, -   
HydroPower,3635, -   
HydroPower,3636, -   
HydroPower,3637, -   
