Hour,Storage,Fuel,Value
312,LeadAcidBattery,Power,145.11797343427997
312,LeadAcidBattery,Heat,0.0
312,LeadAcidBattery,Mobility,0.0
312,LeadAcidBattery,Cooking,0.0
312,LeadAcidBattery,Diesel,0.0
312,LeadAcidBattery,FireWood,0.0
312,LeadAcidBattery,Gas,0.0
313,LeadAcidBattery,Power,145.11797343427997
313,LeadAcidBattery,Heat,0.0
313,LeadAcidBattery,Mobility,0.0
313,LeadAcidBattery,Cooking,0.0
313,LeadAcidBattery,Diesel,0.0
313,LeadAcidBattery,FireWood,0.0
313,LeadAcidBattery,Gas,0.0
314,LeadAcidBattery,Power,145.11797343427997
314,LeadAcidBattery,Heat,0.0
314,LeadAcidBattery,Mobility,0.0
314,LeadAcidBattery,Cooking,0.0
314,LeadAcidBattery,Diesel,0.0
314,LeadAcidBattery,FireWood,0.0
314,LeadAcidBattery,Gas,0.0
315,LeadAcidBattery,Power,145.11797343427997
315,LeadAcidBattery,Heat,0.0
315,LeadAcidBattery,Mobility,0.0
315,LeadAcidBattery,Cooking,0.0
315,LeadAcidBattery,Diesel,0.0
315,LeadAcidBattery,FireWood,0.0
315,LeadAcidBattery,Gas,0.0
316,LeadAcidBattery,Power,145.11797343427997
316,LeadAcidBattery,Heat,0.0
316,LeadAcidBattery,Mobility,0.0
316,LeadAcidBattery,Cooking,0.0
316,LeadAcidBattery,Diesel,0.0
316,LeadAcidBattery,FireWood,0.0
316,LeadAcidBattery,Gas,0.0
317,LeadAcidBattery,Power,145.66395639277997
317,LeadAcidBattery,Heat,0.0
317,LeadAcidBattery,Mobility,0.0
317,LeadAcidBattery,Cooking,0.0
317,LeadAcidBattery,Diesel,0.0
317,LeadAcidBattery,FireWood,0.0
317,LeadAcidBattery,Gas,0.0
318,LeadAcidBattery,Power,149.23190987725997
318,LeadAcidBattery,Heat,0.0
318,LeadAcidBattery,Mobility,0.0
318,LeadAcidBattery,Cooking,0.0
318,LeadAcidBattery,Diesel,0.0
318,LeadAcidBattery,FireWood,0.0
318,LeadAcidBattery,Gas,0.0
319,LeadAcidBattery,Power,151.49978323605995
319,LeadAcidBattery,Heat,0.0
319,LeadAcidBattery,Mobility,0.0
319,LeadAcidBattery,Cooking,0.0
319,LeadAcidBattery,Diesel,0.0
319,LeadAcidBattery,FireWood,0.0
319,LeadAcidBattery,Gas,0.0
320,LeadAcidBattery,Power,147.24256028948855
320,LeadAcidBattery,Heat,0.0
320,LeadAcidBattery,Mobility,0.0
320,LeadAcidBattery,Cooking,0.0
320,LeadAcidBattery,Diesel,0.0
320,LeadAcidBattery,FireWood,0.0
320,LeadAcidBattery,Gas,0.0
321,LeadAcidBattery,Power,140.81376471805999
321,LeadAcidBattery,Heat,0.0
321,LeadAcidBattery,Mobility,0.0
321,LeadAcidBattery,Cooking,0.0
321,LeadAcidBattery,Diesel,0.0
321,LeadAcidBattery,FireWood,0.0
321,LeadAcidBattery,Gas,0.0
322,LeadAcidBattery,Power,140.81376471805999
322,LeadAcidBattery,Heat,0.0
322,LeadAcidBattery,Mobility,0.0
322,LeadAcidBattery,Cooking,0.0
322,LeadAcidBattery,Diesel,0.0
322,LeadAcidBattery,FireWood,0.0
322,LeadAcidBattery,Gas,0.0
323,LeadAcidBattery,Power,123.67425637577426
323,LeadAcidBattery,Heat,0.0
323,LeadAcidBattery,Mobility,0.0
323,LeadAcidBattery,Cooking,0.0
323,LeadAcidBattery,Diesel,0.0
323,LeadAcidBattery,FireWood,0.0
323,LeadAcidBattery,Gas,0.0
324,LeadAcidBattery,Power,123.67425637577426
324,LeadAcidBattery,Heat,0.0
324,LeadAcidBattery,Mobility,0.0
324,LeadAcidBattery,Cooking,0.0
324,LeadAcidBattery,Diesel,0.0
324,LeadAcidBattery,FireWood,0.0
324,LeadAcidBattery,Gas,0.0
325,LeadAcidBattery,Power,125.69211130675427
325,LeadAcidBattery,Heat,0.0
325,LeadAcidBattery,Mobility,0.0
325,LeadAcidBattery,Cooking,0.0
325,LeadAcidBattery,Diesel,0.0
325,LeadAcidBattery,FireWood,0.0
325,LeadAcidBattery,Gas,0.0
326,LeadAcidBattery,Power,125.69211130675427
326,LeadAcidBattery,Heat,0.0
326,LeadAcidBattery,Mobility,0.0
326,LeadAcidBattery,Cooking,0.0
326,LeadAcidBattery,Diesel,0.0
326,LeadAcidBattery,FireWood,0.0
326,LeadAcidBattery,Gas,0.0
327,LeadAcidBattery,Power,125.69211130675427
327,LeadAcidBattery,Heat,0.0
327,LeadAcidBattery,Mobility,0.0
327,LeadAcidBattery,Cooking,0.0
327,LeadAcidBattery,Diesel,0.0
327,LeadAcidBattery,FireWood,0.0
327,LeadAcidBattery,Gas,0.0
328,LeadAcidBattery,Power,125.69211130675427
328,LeadAcidBattery,Heat,0.0
328,LeadAcidBattery,Mobility,0.0
328,LeadAcidBattery,Cooking,0.0
328,LeadAcidBattery,Diesel,0.0
328,LeadAcidBattery,FireWood,0.0
328,LeadAcidBattery,Gas,0.0
329,LeadAcidBattery,Power,107.54935169618284
329,LeadAcidBattery,Heat,0.0
329,LeadAcidBattery,Mobility,0.0
329,LeadAcidBattery,Cooking,0.0
329,LeadAcidBattery,Diesel,0.0
329,LeadAcidBattery,FireWood,0.0
329,LeadAcidBattery,Gas,0.0
330,LeadAcidBattery,Power,107.54935169618284
330,LeadAcidBattery,Heat,0.0
330,LeadAcidBattery,Mobility,0.0
330,LeadAcidBattery,Cooking,0.0
330,LeadAcidBattery,Diesel,0.0
330,LeadAcidBattery,FireWood,0.0
330,LeadAcidBattery,Gas,0.0
331,LeadAcidBattery,Power,107.54935169618284
331,LeadAcidBattery,Heat,0.0
331,LeadAcidBattery,Mobility,0.0
331,LeadAcidBattery,Cooking,0.0
331,LeadAcidBattery,Diesel,0.0
331,LeadAcidBattery,FireWood,0.0
331,LeadAcidBattery,Gas,0.0
332,LeadAcidBattery,Power,78.49212304675427
332,LeadAcidBattery,Heat,0.0
332,LeadAcidBattery,Mobility,0.0
332,LeadAcidBattery,Cooking,0.0
332,LeadAcidBattery,Diesel,0.0
332,LeadAcidBattery,FireWood,0.0
332,LeadAcidBattery,Gas,0.0
333,LeadAcidBattery,Power,55.477905676754276
333,LeadAcidBattery,Heat,0.0
333,LeadAcidBattery,Mobility,0.0
333,LeadAcidBattery,Cooking,0.0
333,LeadAcidBattery,Diesel,0.0
333,LeadAcidBattery,FireWood,0.0
333,LeadAcidBattery,Gas,0.0
334,LeadAcidBattery,Power,55.477905676754276
334,LeadAcidBattery,Heat,0.0
334,LeadAcidBattery,Mobility,0.0
334,LeadAcidBattery,Cooking,0.0
334,LeadAcidBattery,Diesel,0.0
334,LeadAcidBattery,FireWood,0.0
334,LeadAcidBattery,Gas,0.0
335,LeadAcidBattery,Power,30.70653217818285
335,LeadAcidBattery,Heat,0.0
335,LeadAcidBattery,Mobility,0.0
335,LeadAcidBattery,Cooking,0.0
335,LeadAcidBattery,Diesel,0.0
335,LeadAcidBattery,FireWood,0.0
335,LeadAcidBattery,Gas,0.0
336,LeadAcidBattery,Power,12.834967055325716
336,LeadAcidBattery,Heat,0.0
336,LeadAcidBattery,Mobility,0.0
336,LeadAcidBattery,Cooking,0.0
336,LeadAcidBattery,Diesel,0.0
336,LeadAcidBattery,FireWood,0.0
336,LeadAcidBattery,Gas,0.0
337,LeadAcidBattery,Power,12.834967055325716
337,LeadAcidBattery,Heat,0.0
337,LeadAcidBattery,Mobility,0.0
337,LeadAcidBattery,Cooking,0.0
337,LeadAcidBattery,Diesel,0.0
337,LeadAcidBattery,FireWood,0.0
337,LeadAcidBattery,Gas,0.0
338,LeadAcidBattery,Power,12.834967055325716
338,LeadAcidBattery,Heat,0.0
338,LeadAcidBattery,Mobility,0.0
338,LeadAcidBattery,Cooking,0.0
338,LeadAcidBattery,Diesel,0.0
338,LeadAcidBattery,FireWood,0.0
338,LeadAcidBattery,Gas,0.0
339,LeadAcidBattery,Power,12.834967055325716
339,LeadAcidBattery,Heat,0.0
339,LeadAcidBattery,Mobility,0.0
339,LeadAcidBattery,Cooking,0.0
339,LeadAcidBattery,Diesel,0.0
339,LeadAcidBattery,FireWood,0.0
339,LeadAcidBattery,Gas,0.0
340,LeadAcidBattery,Power,12.834967055325716
340,LeadAcidBattery,Heat,0.0
340,LeadAcidBattery,Mobility,0.0
340,LeadAcidBattery,Cooking,0.0
340,LeadAcidBattery,Diesel,0.0
340,LeadAcidBattery,FireWood,0.0
340,LeadAcidBattery,Gas,0.0
341,LeadAcidBattery,Power,12.834967055325716
341,LeadAcidBattery,Heat,0.0
341,LeadAcidBattery,Mobility,0.0
341,LeadAcidBattery,Cooking,0.0
341,LeadAcidBattery,Diesel,0.0
341,LeadAcidBattery,FireWood,0.0
341,LeadAcidBattery,Gas,0.0
342,LeadAcidBattery,Power,16.215868429805713
342,LeadAcidBattery,Heat,0.0
342,LeadAcidBattery,Mobility,0.0
342,LeadAcidBattery,Cooking,0.0
342,LeadAcidBattery,Diesel,0.0
342,LeadAcidBattery,FireWood,0.0
342,LeadAcidBattery,Gas,0.0
343,LeadAcidBattery,Power,19.22867893428571
343,LeadAcidBattery,Heat,0.0
343,LeadAcidBattery,Mobility,0.0
343,LeadAcidBattery,Cooking,0.0
343,LeadAcidBattery,Diesel,0.0
343,LeadAcidBattery,FireWood,0.0
343,LeadAcidBattery,Gas,0.0
344,LeadAcidBattery,Power,17.328517265714286
344,LeadAcidBattery,Heat,0.0
344,LeadAcidBattery,Mobility,0.0
344,LeadAcidBattery,Cooking,0.0
344,LeadAcidBattery,Diesel,0.0
344,LeadAcidBattery,FireWood,0.0
344,LeadAcidBattery,Gas,0.0
345,LeadAcidBattery,Power,17.328517265714286
345,LeadAcidBattery,Heat,0.0
345,LeadAcidBattery,Mobility,0.0
345,LeadAcidBattery,Cooking,0.0
345,LeadAcidBattery,Diesel,0.0
345,LeadAcidBattery,FireWood,0.0
345,LeadAcidBattery,Gas,0.0
346,LeadAcidBattery,Power,0.0
346,LeadAcidBattery,Heat,0.0
346,LeadAcidBattery,Mobility,0.0
346,LeadAcidBattery,Cooking,0.0
346,LeadAcidBattery,Diesel,0.0
346,LeadAcidBattery,FireWood,0.0
346,LeadAcidBattery,Gas,0.0
347,LeadAcidBattery,Power,0.0
347,LeadAcidBattery,Heat,0.0
347,LeadAcidBattery,Mobility,0.0
347,LeadAcidBattery,Cooking,0.0
347,LeadAcidBattery,Diesel,0.0
347,LeadAcidBattery,FireWood,0.0
347,LeadAcidBattery,Gas,0.0
348,LeadAcidBattery,Power,0.0
348,LeadAcidBattery,Heat,0.0
348,LeadAcidBattery,Mobility,0.0
348,LeadAcidBattery,Cooking,0.0
348,LeadAcidBattery,Diesel,0.0
348,LeadAcidBattery,FireWood,0.0
348,LeadAcidBattery,Gas,0.0
349,LeadAcidBattery,Power,1.9924279018000008
349,LeadAcidBattery,Heat,0.0
349,LeadAcidBattery,Mobility,0.0
349,LeadAcidBattery,Cooking,0.0
349,LeadAcidBattery,Diesel,0.0
349,LeadAcidBattery,FireWood,0.0
349,LeadAcidBattery,Gas,0.0
350,LeadAcidBattery,Power,1.415857541228568
350,LeadAcidBattery,Heat,0.0
350,LeadAcidBattery,Mobility,0.0
350,LeadAcidBattery,Cooking,0.0
350,LeadAcidBattery,Diesel,0.0
350,LeadAcidBattery,FireWood,0.0
350,LeadAcidBattery,Gas,0.0
351,LeadAcidBattery,Power,4.926130671648568
351,LeadAcidBattery,Heat,0.0
351,LeadAcidBattery,Mobility,0.0
351,LeadAcidBattery,Cooking,0.0
351,LeadAcidBattery,Diesel,0.0
351,LeadAcidBattery,FireWood,0.0
351,LeadAcidBattery,Gas,0.0
352,LeadAcidBattery,Power,9.714361620548573
352,LeadAcidBattery,Heat,0.0
352,LeadAcidBattery,Mobility,0.0
352,LeadAcidBattery,Cooking,0.0
352,LeadAcidBattery,Diesel,0.0
352,LeadAcidBattery,FireWood,0.0
352,LeadAcidBattery,Gas,0.0
353,LeadAcidBattery,Power,2.0713470014057123
353,LeadAcidBattery,Heat,0.0
353,LeadAcidBattery,Mobility,0.0
353,LeadAcidBattery,Cooking,0.0
353,LeadAcidBattery,Diesel,0.0
353,LeadAcidBattery,FireWood,0.0
353,LeadAcidBattery,Gas,0.0
354,LeadAcidBattery,Power,2.0713470014057123
354,LeadAcidBattery,Heat,0.0
354,LeadAcidBattery,Mobility,0.0
354,LeadAcidBattery,Cooking,0.0
354,LeadAcidBattery,Diesel,0.0
354,LeadAcidBattery,FireWood,0.0
354,LeadAcidBattery,Gas,0.0
355,LeadAcidBattery,Power,2.0713470014057123
355,LeadAcidBattery,Heat,0.0
355,LeadAcidBattery,Mobility,0.0
355,LeadAcidBattery,Cooking,0.0
355,LeadAcidBattery,Diesel,0.0
355,LeadAcidBattery,FireWood,0.0
355,LeadAcidBattery,Gas,0.0
356,LeadAcidBattery,Power,2.0713470014057123
356,LeadAcidBattery,Heat,0.0
356,LeadAcidBattery,Mobility,0.0
356,LeadAcidBattery,Cooking,0.0
356,LeadAcidBattery,Diesel,0.0
356,LeadAcidBattery,FireWood,0.0
356,LeadAcidBattery,Gas,0.0
357,LeadAcidBattery,Power,2.0713470014057123
357,LeadAcidBattery,Heat,0.0
357,LeadAcidBattery,Mobility,0.0
357,LeadAcidBattery,Cooking,0.0
357,LeadAcidBattery,Diesel,0.0
357,LeadAcidBattery,FireWood,0.0
357,LeadAcidBattery,Gas,0.0
358,LeadAcidBattery,Power,2.0713470014057123
358,LeadAcidBattery,Heat,0.0
358,LeadAcidBattery,Mobility,0.0
358,LeadAcidBattery,Cooking,0.0
358,LeadAcidBattery,Diesel,0.0
358,LeadAcidBattery,FireWood,0.0
358,LeadAcidBattery,Gas,0.0
359,LeadAcidBattery,Power,2.0713470014057123
359,LeadAcidBattery,Heat,0.0
359,LeadAcidBattery,Mobility,0.0
359,LeadAcidBattery,Cooking,0.0
359,LeadAcidBattery,Diesel,0.0
359,LeadAcidBattery,FireWood,0.0
359,LeadAcidBattery,Gas,0.0
360,LeadAcidBattery,Power,4.556318415085718
360,LeadAcidBattery,Heat,0.0
360,LeadAcidBattery,Mobility,0.0
360,LeadAcidBattery,Cooking,0.0
360,LeadAcidBattery,Diesel,0.0
360,LeadAcidBattery,FireWood,0.0
360,LeadAcidBattery,Gas,0.0
361,LeadAcidBattery,Power,9.323277521365723
361,LeadAcidBattery,Heat,0.0
361,LeadAcidBattery,Mobility,0.0
361,LeadAcidBattery,Cooking,0.0
361,LeadAcidBattery,Diesel,0.0
361,LeadAcidBattery,FireWood,0.0
361,LeadAcidBattery,Gas,0.0
362,LeadAcidBattery,Power,17.709304355445724
362,LeadAcidBattery,Heat,0.0
362,LeadAcidBattery,Mobility,0.0
362,LeadAcidBattery,Cooking,0.0
362,LeadAcidBattery,Diesel,0.0
362,LeadAcidBattery,FireWood,0.0
362,LeadAcidBattery,Gas,0.0
363,LeadAcidBattery,Power,26.473260957125724
363,LeadAcidBattery,Heat,0.0
363,LeadAcidBattery,Mobility,0.0
363,LeadAcidBattery,Cooking,0.0
363,LeadAcidBattery,Diesel,0.0
363,LeadAcidBattery,FireWood,0.0
363,LeadAcidBattery,Gas,0.0
364,LeadAcidBattery,Power,38.33982469160573
364,LeadAcidBattery,Heat,0.0
364,LeadAcidBattery,Mobility,0.0
364,LeadAcidBattery,Cooking,0.0
364,LeadAcidBattery,Diesel,0.0
364,LeadAcidBattery,FireWood,0.0
364,LeadAcidBattery,Gas,0.0
365,LeadAcidBattery,Power,50.46759643160573
365,LeadAcidBattery,Heat,0.0
365,LeadAcidBattery,Mobility,0.0
365,LeadAcidBattery,Cooking,0.0
365,LeadAcidBattery,Diesel,0.0
365,LeadAcidBattery,FireWood,0.0
365,LeadAcidBattery,Gas,0.0
366,LeadAcidBattery,Power,64.05021184160573
366,LeadAcidBattery,Heat,0.0
366,LeadAcidBattery,Mobility,0.0
366,LeadAcidBattery,Cooking,0.0
366,LeadAcidBattery,Diesel,0.0
366,LeadAcidBattery,FireWood,0.0
366,LeadAcidBattery,Gas,0.0
367,LeadAcidBattery,Power,78.48522992608574
367,LeadAcidBattery,Heat,0.0
367,LeadAcidBattery,Mobility,0.0
367,LeadAcidBattery,Cooking,0.0
367,LeadAcidBattery,Diesel,0.0
367,LeadAcidBattery,FireWood,0.0
367,LeadAcidBattery,Gas,0.0
368,LeadAcidBattery,Power,89.24423204428574
368,LeadAcidBattery,Heat,0.0
368,LeadAcidBattery,Mobility,0.0
368,LeadAcidBattery,Cooking,0.0
368,LeadAcidBattery,Diesel,0.0
368,LeadAcidBattery,FireWood,0.0
368,LeadAcidBattery,Gas,0.0
369,LeadAcidBattery,Power,91.90422521438575
369,LeadAcidBattery,Heat,0.0
369,LeadAcidBattery,Mobility,0.0
369,LeadAcidBattery,Cooking,0.0
369,LeadAcidBattery,Diesel,0.0
369,LeadAcidBattery,FireWood,0.0
369,LeadAcidBattery,Gas,0.0
370,LeadAcidBattery,Power,98.62279957856575
370,LeadAcidBattery,Heat,0.0
370,LeadAcidBattery,Mobility,0.0
370,LeadAcidBattery,Cooking,0.0
370,LeadAcidBattery,Diesel,0.0
370,LeadAcidBattery,FireWood,0.0
370,LeadAcidBattery,Gas,0.0
371,LeadAcidBattery,Power,108.08173749076576
371,LeadAcidBattery,Heat,0.0
371,LeadAcidBattery,Mobility,0.0
371,LeadAcidBattery,Cooking,0.0
371,LeadAcidBattery,Diesel,0.0
371,LeadAcidBattery,FireWood,0.0
371,LeadAcidBattery,Gas,0.0
372,LeadAcidBattery,Power,121.10452875826576
372,LeadAcidBattery,Heat,0.0
372,LeadAcidBattery,Mobility,0.0
372,LeadAcidBattery,Cooking,0.0
372,LeadAcidBattery,Diesel,0.0
372,LeadAcidBattery,FireWood,0.0
372,LeadAcidBattery,Gas,0.0
373,LeadAcidBattery,Power,133.18247256696577
373,LeadAcidBattery,Heat,0.0
373,LeadAcidBattery,Mobility,0.0
373,LeadAcidBattery,Cooking,0.0
373,LeadAcidBattery,Diesel,0.0
373,LeadAcidBattery,FireWood,0.0
373,LeadAcidBattery,Gas,0.0
374,LeadAcidBattery,Power,138.98532777686577
374,LeadAcidBattery,Heat,0.0
374,LeadAcidBattery,Mobility,0.0
374,LeadAcidBattery,Cooking,0.0
374,LeadAcidBattery,Diesel,0.0
374,LeadAcidBattery,FireWood,0.0
374,LeadAcidBattery,Gas,0.0
375,LeadAcidBattery,Power,144.06482791474576
375,LeadAcidBattery,Heat,0.0
375,LeadAcidBattery,Mobility,0.0
375,LeadAcidBattery,Cooking,0.0
375,LeadAcidBattery,Diesel,0.0
375,LeadAcidBattery,FireWood,0.0
375,LeadAcidBattery,Gas,0.0
376,LeadAcidBattery,Power,146.13767729404577
376,LeadAcidBattery,Heat,0.0
376,LeadAcidBattery,Mobility,0.0
376,LeadAcidBattery,Cooking,0.0
376,LeadAcidBattery,Diesel,0.0
376,LeadAcidBattery,FireWood,0.0
376,LeadAcidBattery,Gas,0.0
377,LeadAcidBattery,Power,149.67961289292577
377,LeadAcidBattery,Heat,0.0
377,LeadAcidBattery,Mobility,0.0
377,LeadAcidBattery,Cooking,0.0
377,LeadAcidBattery,Diesel,0.0
377,LeadAcidBattery,FireWood,0.0
377,LeadAcidBattery,Gas,0.0
378,LeadAcidBattery,Power,149.67961289292577
378,LeadAcidBattery,Heat,0.0
378,LeadAcidBattery,Mobility,0.0
378,LeadAcidBattery,Cooking,0.0
378,LeadAcidBattery,Diesel,0.0
378,LeadAcidBattery,FireWood,0.0
378,LeadAcidBattery,Gas,0.0
379,LeadAcidBattery,Power,152.03164473620578
379,LeadAcidBattery,Heat,0.0
379,LeadAcidBattery,Mobility,0.0
379,LeadAcidBattery,Cooking,0.0
379,LeadAcidBattery,Diesel,0.0
379,LeadAcidBattery,FireWood,0.0
379,LeadAcidBattery,Gas,0.0
380,LeadAcidBattery,Power,152.3606072983858
380,LeadAcidBattery,Heat,0.0
380,LeadAcidBattery,Mobility,0.0
380,LeadAcidBattery,Cooking,0.0
380,LeadAcidBattery,Diesel,0.0
380,LeadAcidBattery,FireWood,0.0
380,LeadAcidBattery,Gas,0.0
381,LeadAcidBattery,Power,152.3606072983858
381,LeadAcidBattery,Heat,0.0
381,LeadAcidBattery,Mobility,0.0
381,LeadAcidBattery,Cooking,0.0
381,LeadAcidBattery,Diesel,0.0
381,LeadAcidBattery,FireWood,0.0
381,LeadAcidBattery,Gas,0.0
382,LeadAcidBattery,Power,152.3606072983858
382,LeadAcidBattery,Heat,0.0
382,LeadAcidBattery,Mobility,0.0
382,LeadAcidBattery,Cooking,0.0
382,LeadAcidBattery,Diesel,0.0
382,LeadAcidBattery,FireWood,0.0
382,LeadAcidBattery,Gas,0.0
383,LeadAcidBattery,Power,141.5462133106715
383,LeadAcidBattery,Heat,0.0
383,LeadAcidBattery,Mobility,0.0
383,LeadAcidBattery,Cooking,0.0
383,LeadAcidBattery,Diesel,0.0
383,LeadAcidBattery,FireWood,0.0
383,LeadAcidBattery,Gas,0.0
384,LeadAcidBattery,Power,144.33918091467152
384,LeadAcidBattery,Heat,0.0
384,LeadAcidBattery,Mobility,0.0
384,LeadAcidBattery,Cooking,0.0
384,LeadAcidBattery,Diesel,0.0
384,LeadAcidBattery,FireWood,0.0
384,LeadAcidBattery,Gas,0.0
385,LeadAcidBattery,Power,150.01616187845153
385,LeadAcidBattery,Heat,0.0
385,LeadAcidBattery,Mobility,0.0
385,LeadAcidBattery,Cooking,0.0
385,LeadAcidBattery,Diesel,0.0
385,LeadAcidBattery,FireWood,0.0
385,LeadAcidBattery,Gas,0.0
386,LeadAcidBattery,Power,150.01616187845153
386,LeadAcidBattery,Heat,0.0
386,LeadAcidBattery,Mobility,0.0
386,LeadAcidBattery,Cooking,0.0
386,LeadAcidBattery,Diesel,0.0
386,LeadAcidBattery,FireWood,0.0
386,LeadAcidBattery,Gas,0.0
387,LeadAcidBattery,Power,151.57018870357152
387,LeadAcidBattery,Heat,0.0
387,LeadAcidBattery,Mobility,0.0
387,LeadAcidBattery,Cooking,0.0
387,LeadAcidBattery,Diesel,0.0
387,LeadAcidBattery,FireWood,0.0
387,LeadAcidBattery,Gas,0.0
388,LeadAcidBattery,Power,158.6413368390915
388,LeadAcidBattery,Heat,0.0
388,LeadAcidBattery,Mobility,0.0
388,LeadAcidBattery,Cooking,0.0
388,LeadAcidBattery,Diesel,0.0
388,LeadAcidBattery,FireWood,0.0
388,LeadAcidBattery,Gas,0.0
389,LeadAcidBattery,Power,163.18430324357152
389,LeadAcidBattery,Heat,0.0
389,LeadAcidBattery,Mobility,0.0
389,LeadAcidBattery,Cooking,0.0
389,LeadAcidBattery,Diesel,0.0
389,LeadAcidBattery,FireWood,0.0
389,LeadAcidBattery,Gas,0.0
390,LeadAcidBattery,Power,166.79495784357152
390,LeadAcidBattery,Heat,0.0
390,LeadAcidBattery,Mobility,0.0
390,LeadAcidBattery,Cooking,0.0
390,LeadAcidBattery,Diesel,0.0
390,LeadAcidBattery,FireWood,0.0
390,LeadAcidBattery,Gas,0.0
391,LeadAcidBattery,Power,177.36201511805152
391,LeadAcidBattery,Heat,0.0
391,LeadAcidBattery,Mobility,0.0
391,LeadAcidBattery,Cooking,0.0
391,LeadAcidBattery,Diesel,0.0
391,LeadAcidBattery,FireWood,0.0
391,LeadAcidBattery,Gas,0.0
392,LeadAcidBattery,Power,182.61208131047152
392,LeadAcidBattery,Heat,0.0
392,LeadAcidBattery,Mobility,0.0
392,LeadAcidBattery,Cooking,0.0
392,LeadAcidBattery,Diesel,0.0
392,LeadAcidBattery,FireWood,0.0
392,LeadAcidBattery,Gas,0.0
393,LeadAcidBattery,Power,186.86101770455153
393,LeadAcidBattery,Heat,0.0
393,LeadAcidBattery,Mobility,0.0
393,LeadAcidBattery,Cooking,0.0
393,LeadAcidBattery,Diesel,0.0
393,LeadAcidBattery,FireWood,0.0
393,LeadAcidBattery,Gas,0.0
394,LeadAcidBattery,Power,191.86901388207153
394,LeadAcidBattery,Heat,0.0
394,LeadAcidBattery,Mobility,0.0
394,LeadAcidBattery,Cooking,0.0
394,LeadAcidBattery,Diesel,0.0
394,LeadAcidBattery,FireWood,0.0
394,LeadAcidBattery,Gas,0.0
395,LeadAcidBattery,Power,209.09662262419153
395,LeadAcidBattery,Heat,0.0
395,LeadAcidBattery,Mobility,0.0
395,LeadAcidBattery,Cooking,0.0
395,LeadAcidBattery,Diesel,0.0
395,LeadAcidBattery,FireWood,0.0
395,LeadAcidBattery,Gas,0.0
396,LeadAcidBattery,Power,235.94715986849153
396,LeadAcidBattery,Heat,0.0
396,LeadAcidBattery,Mobility,0.0
396,LeadAcidBattery,Cooking,0.0
396,LeadAcidBattery,Diesel,0.0
396,LeadAcidBattery,FireWood,0.0
396,LeadAcidBattery,Gas,0.0
397,LeadAcidBattery,Power,258.0704811300715
397,LeadAcidBattery,Heat,0.0
397,LeadAcidBattery,Mobility,0.0
397,LeadAcidBattery,Cooking,0.0
397,LeadAcidBattery,Diesel,0.0
397,LeadAcidBattery,FireWood,0.0
397,LeadAcidBattery,Gas,0.0
398,LeadAcidBattery,Power,270.04697472977153
398,LeadAcidBattery,Heat,0.0
398,LeadAcidBattery,Mobility,0.0
398,LeadAcidBattery,Cooking,0.0
398,LeadAcidBattery,Diesel,0.0
398,LeadAcidBattery,FireWood,0.0
398,LeadAcidBattery,Gas,0.0
399,LeadAcidBattery,Power,268.8876017560572
399,LeadAcidBattery,Heat,0.0
399,LeadAcidBattery,Mobility,0.0
399,LeadAcidBattery,Cooking,0.0
399,LeadAcidBattery,Diesel,0.0
399,LeadAcidBattery,FireWood,0.0
399,LeadAcidBattery,Gas,0.0
400,LeadAcidBattery,Power,268.8876017560572
400,LeadAcidBattery,Heat,0.0
400,LeadAcidBattery,Mobility,0.0
400,LeadAcidBattery,Cooking,0.0
400,LeadAcidBattery,Diesel,0.0
400,LeadAcidBattery,FireWood,0.0
400,LeadAcidBattery,Gas,0.0
401,LeadAcidBattery,Power,269.1466524097372
401,LeadAcidBattery,Heat,0.0
401,LeadAcidBattery,Mobility,0.0
401,LeadAcidBattery,Cooking,0.0
401,LeadAcidBattery,Diesel,0.0
401,LeadAcidBattery,FireWood,0.0
401,LeadAcidBattery,Gas,0.0
402,LeadAcidBattery,Power,269.5105378872172
402,LeadAcidBattery,Heat,0.0
402,LeadAcidBattery,Mobility,0.0
402,LeadAcidBattery,Cooking,0.0
402,LeadAcidBattery,Diesel,0.0
402,LeadAcidBattery,FireWood,0.0
402,LeadAcidBattery,Gas,0.0
403,LeadAcidBattery,Power,269.5105378872172
403,LeadAcidBattery,Heat,0.0
403,LeadAcidBattery,Mobility,0.0
403,LeadAcidBattery,Cooking,0.0
403,LeadAcidBattery,Diesel,0.0
403,LeadAcidBattery,FireWood,0.0
403,LeadAcidBattery,Gas,0.0
404,LeadAcidBattery,Power,270.0284155566172
404,LeadAcidBattery,Heat,0.0
404,LeadAcidBattery,Mobility,0.0
404,LeadAcidBattery,Cooking,0.0
404,LeadAcidBattery,Diesel,0.0
404,LeadAcidBattery,FireWood,0.0
404,LeadAcidBattery,Gas,0.0
405,LeadAcidBattery,Power,270.0284155566172
405,LeadAcidBattery,Heat,0.0
405,LeadAcidBattery,Mobility,0.0
405,LeadAcidBattery,Cooking,0.0
405,LeadAcidBattery,Diesel,0.0
405,LeadAcidBattery,FireWood,0.0
405,LeadAcidBattery,Gas,0.0
406,LeadAcidBattery,Power,273.2622894252972
406,LeadAcidBattery,Heat,0.0
406,LeadAcidBattery,Mobility,0.0
406,LeadAcidBattery,Cooking,0.0
406,LeadAcidBattery,Diesel,0.0
406,LeadAcidBattery,FireWood,0.0
406,LeadAcidBattery,Gas,0.0
407,LeadAcidBattery,Power,275.1593284701772
